registration,operator_slug,fleet_no,last_route,vehicle_type
LG71DZZ,london-central,EP17,132,BYD D8UR-DD ADL Enviro400EV
LG71EAA,london-central,EP18,132,BYD D8UR-DD ADL Enviro400EV
LB23PFU,london-central,Ee187,40,BYD D8UR-DD ADL Enviro400EV
LB23PFV,london-central,Ee188,35,BYD D8UR-DD ADL Enviro400EV
LB23PFX,london-central,Ee189,185,BYD D8UR-DD ADL Enviro400EV
LB23PFY,london-central,Ee190,185,BYD D8UR-DD ADL Enviro400EV
LB23PFZ,london-central,Ee191,40,BYD D8UR-DD ADL Enviro400EV
LB23PGE,london-central,Ee192,185,BYD D8UR-DD ADL Enviro400EV
LB23PGF,london-central,Ee193,185,BYD D8UR-DD ADL Enviro400EV
LB23PGK,london-central,Ee194,185,BYD D8UR-DD ADL Enviro400EV
LB23PGO,london-central,Ee195,40,BYD D8UR-DD ADL Enviro400EV
LB23PGU,london-central,Ee196,185,BYD D8UR-DD ADL Enviro400EV
LB23PGV,london-central,Ee197,40,BYD D8UR-DD ADL Enviro400EV
LB23PGX,london-central,Ee198,185,BYD D8UR-DD ADL Enviro400EV
LB23PGY,london-central,Ee199,35,BYD D8UR-DD ADL Enviro400EV
LB23PGZ,london-central,Ee200,185,BYD D8UR-DD ADL Enviro400EV
LG73FTJ,london-central,Ee201,40,BYD D8UR-DD ADL Enviro400EV
LG73FTK,london-central,Ee202,40,BYD D8UR-DD ADL Enviro400EV
LG73FTN,london-central,Ee203,40,BYD D8UR-DD ADL Enviro400EV
LG73FTO,london-central,Ee204,40,BYD D8UR-DD ADL Enviro400EV
LG73FPV,london-central,Ee218,185,BYD D8UR-DD ADL Enviro400EV
LG73FPX,london-central,Ee219,40,BYD D8UR-DD ADL Enviro400EV
LG73FPY,london-central,Ee220,185,BYD D8UR-DD ADL Enviro400EV
LG73FPZ,london-central,Ee221,185,BYD D8UR-DD ADL Enviro400EV
LG73FRC,london-central,Ee222,40,BYD D8UR-DD ADL Enviro400EV
LG73FRD,london-central,Ee223,40,BYD D8UR-DD ADL Enviro400EV
LG73FRF,london-central,Ee224,40,BYD D8UR-DD ADL Enviro400EV
LG73FRJ,london-central,Ee225,185,BYD D8UR-DD ADL Enviro400EV
LG73FRK,london-central,Ee226,185,BYD D8UR-DD ADL Enviro400EV
LG73FRL,london-central,Ee227,185,BYD D8UR-DD ADL Enviro400EV
LG73FRN,london-central,Ee228,40,BYD D8UR-DD ADL Enviro400EV
LG73FRO,london-central,Ee229,185,BYD D8UR-DD ADL Enviro400EV
LG73FRP,london-central,Ee230,185,BYD D8UR-DD ADL Enviro400EV
LG73FRR,london-central,Ee231,185,BYD D8UR-DD ADL Enviro400EV
LG73FRU,london-central,Ee232,185,BYD D8UR-DD ADL Enviro400EV
LG73FRV,london-central,Ee233,185,BYD D8UR-DD ADL Enviro400EV
LG73FRX,london-central,Ee234,35,BYD D8UR-DD ADL Enviro400EV
LG73FRZ,london-central,Ee235,185,BYD D8UR-DD ADL Enviro400EV
LG73FSA,london-central,Ee236,185,BYD D8UR-DD ADL Enviro400EV
LG73FSC,london-central,Ee237,40,BYD D8UR-DD ADL Enviro400EV
LG73FSD,london-central,Ee238,1,BYD D8UR-DD ADL Enviro400EV
LG73FSE,london-central,Ee239,40,BYD D8UR-DD ADL Enviro400EV
LG73FSF,london-central,Ee240,185,BYD D8UR-DD ADL Enviro400EV
LG73FSJ,london-central,Ee241,185,BYD D8UR-DD ADL Enviro400EV
LG73FSK,london-central,Ee242,40,BYD D8UR-DD ADL Enviro400EV
MHV19,london-central,,1,Volvo B5LH MCV EvoSeti
MHV21,london-central,,37,Volvo B5LH MCV EvoSeti
MHV22,london-central,,37,Volvo B5LH MCV EvoSeti
MHV23,london-central,,37,Volvo B5LH MCV EvoSeti
MHV24,london-central,,37,Volvo B5LH MCV EvoSeti
MHV25,london-central,,37,Volvo B5LH MCV EvoSeti
MHV26,london-central,,37,Volvo B5LH MCV EvoSeti
MHV27,london-central,,37,Volvo B5LH MCV EvoSeti
MHV28,london-central,,37,Volvo B5LH MCV EvoSeti
MHV29,london-central,,37,Volvo B5LH MCV EvoSeti
MHV50,london-central,,37,Volvo B5LH MCV EvoSeti
MHV51,london-central,,37,Volvo B5LH MCV EvoSeti
MHV52,london-central,,37,Volvo B5LH MCV EvoSeti
MHV83,london-central,,1,Volvo B5LH MCV EvoSeti
MHV84,london-central,,1,Volvo B5LH MCV EvoSeti
MHV85,london-central,,35,Volvo B5LH MCV EvoSeti
YX60DXT,london-central,SE55,386,ADL Enviro200
YX60FSN,london-central,SE56,386,ADL Enviro200
YX60DXU,london-central,SE57,386,ADL Enviro200
YX60FSO,london-central,SE58,386,ADL Enviro200
YX60FSP,london-central,SE59,126,ADL Enviro200
YX60FSS,london-central,SE60,286,ADL Enviro200
YX60DXW,london-central,SE61,386,ADL Enviro200
YX60EPO,london-central,SE62,469,ADL Enviro200
YX60FSU,london-central,SE63,469,ADL Enviro200
YX60EPU,london-central,SE65,286,ADL Enviro200
YX60EOP,london-central,SE66,469,ADL Enviro200
YX60FCZ,london-central,SE67,286,ADL Enviro200
YX60FDA,london-central,SE68,B11,ADL Enviro200
YX60FCA,london-central,SE72,B11,ADL Enviro200
YX60FCC,london-central,SE73,B12,ADL Enviro200
YX60FCD,london-central,SE74,360,ADL Enviro200
YX11CPN,london-central,SE88,286,ADL Enviro200
YX11CPY,london-central,SE92,386,ADL Enviro200
YX61BWW,london-central,SE122,126,ADL Enviro200
YX61BWZ,london-central,SE124,B11,ADL Enviro200
YX61DTZ,london-central,SE152,469,ADL Enviro200
YX61DVA,london-central,SE153,P12,ADL Enviro200
YX61DVC,london-central,SE155,P12,ADL Enviro200
YX61DVF,london-central,SE156,P12,ADL Enviro200
YX61DVG,london-central,SE157,P12,ADL Enviro200
YX61DVH,london-central,SE158,P12,ADL Enviro200
YX61DVJ,london-central,SE159,P12,ADL Enviro200
YX61DVK,london-central,SE160,P12,ADL Enviro200
YX61DVL,london-central,SE161,P12,ADL Enviro200
YX61DVM,london-central,SE162,P12,ADL Enviro200
YX61DVN,london-central,SE163,386,ADL Enviro200
YX61DVO,london-central,SE164,P12,ADL Enviro200
YX61EKM,london-central,SE173,B16,ADL Enviro200
YX61EKN,london-central,SE174,B11,ADL Enviro200
SN12AVO,london-central,SE176,B12,ADL Enviro200
SN12AUP,london-central,SE177,B12,ADL Enviro200
SN12AUR,london-central,SE178,B16,ADL Enviro200
SN12AVD,london-central,SE187,227,ADL Enviro200
SN12AVF,london-central,SE189,469,ADL Enviro200
SN12AVG,london-central,SE190,469,ADL Enviro200
SN12AVJ,london-central,SE191,B11,ADL Enviro200
SN12AVK,london-central,SE192,B11,ADL Enviro200
SN12AVL,london-central,SE193,B12,ADL Enviro200
YY14WDT,london-central,SE198,469,ADL Enviro200
YY14WDX,london-central,SE202,469,ADL Enviro200
YY14WDZ,london-central,SE203,B15,ADL Enviro200
YY14WEA,london-central,SE204,B15,ADL Enviro200
YY14WEC,london-central,SE205,B11,ADL Enviro200
YY14WEF,london-central,SE206,B15,ADL Enviro200
YY14WEH,london-central,SE207,B15,ADL Enviro200
YY14WEJ,london-central,SE208,B12,ADL Enviro200
YY14WEK,london-central,SE209,B15,ADL Enviro200
YY14WEO,london-central,SE210,B15,ADL Enviro200
YY14WEP,london-central,SE211,B16,ADL Enviro200
YY14WEU,london-central,SE212,B15,ADL Enviro200
YY64GXD,london-central,SE217,386,ADL Enviro200
YY64GXE,london-central,SE218,386,ADL Enviro200
YY64GXF,london-central,SE219,386,ADL Enviro200
YY64GXH,london-central,SE220,386,ADL Enviro200
YY15CNV,london-central,SE241,354,ADL Enviro200
YX65RJV,london-central,SE261,354,ADL Enviro200
YX65RJY,london-central,SE262,354,ADL Enviro200
YX65RJZ,london-central,SE263,162,ADL Enviro200
YX65RKA,london-central,SE264,354,ADL Enviro200
YX65RKE,london-central,SE265,354,ADL Enviro200
YX65RKF,london-central,SE266,354,ADL Enviro200
YX65RKJ,london-central,SE267,354,ADL Enviro200
SN16OLP,london-central,SE288,352,ADL Enviro200
SN16OLR,london-central,SE289,352,ADL Enviro200
SN16OLT,london-central,SE290,162,ADL Enviro200
SEL1,london-central,,B16,Wright GB Kite Electroliner
SEL2,london-central,,B15,Wright GB Kite Electroliner
SEL3,london-central,,B11,Wright GB Kite Electroliner
SEL4,london-central,,B15,Wright GB Kite Electroliner
SEL5,london-central,,B16,Wright GB Kite Electroliner
SEL6,london-central,,B16,Wright GB Kite Electroliner
SEL7,london-central,,B16,Wright GB Kite Electroliner
SEL8,london-central,,B16,Wright GB Kite Electroliner
SEL9,london-central,,B15,Wright GB Kite Electroliner
SEL10,london-central,,B16,Wright GB Kite Electroliner
SEL11,london-central,,B16,Wright GB Kite Electroliner
SEL13,london-central,,355,Wright GB Kite Electroliner
SEL14,london-central,,355,Wright GB Kite Electroliner
SEL15,london-central,,355,Wright GB Kite Electroliner
SEL16,london-central,,360,Wright GB Kite Electroliner
SEL17,london-central,,355,Wright GB Kite Electroliner
SEL18,london-central,,355,Wright GB Kite Electroliner
SEL19,london-central,,355,Wright GB Kite Electroliner
SEL20,london-central,,360,Wright GB Kite Electroliner
SEL21,london-central,,355,Wright GB Kite Electroliner
SEL22,london-central,,360,Wright GB Kite Electroliner
SEL23,london-central,,1,Wright GB Kite Electroliner
SEL24,london-central,,360,Wright GB Kite Electroliner
SEL25,london-central,,355,Wright GB Kite Electroliner
SEL26,london-central,,355,Wright GB Kite Electroliner
SEL27,london-central,,355,Wright GB Kite Electroliner
SEL28,london-central,,355,Wright GB Kite Electroliner
SEL29,london-central,,360,Wright GB Kite Electroliner
SEL32,london-central,,360,Wright GB Kite Electroliner
SEL38,london-central,,355,Wright GB Kite Electroliner
SEN15,london-central,,286,ADL Enviro200
SEN17,london-central,,386,ADL Enviro200
SEN18,london-central,,386,ADL Enviro200
SEN20,london-central,,386,ADL Enviro200
SEN44,london-central,,B11,ADL Enviro200 MMC
SEN45,london-central,,B11,ADL Enviro200 MMC
SEN46,london-central,,B12,ADL Enviro200 MMC
SEN47,london-central,,B12,ADL Enviro200 MMC
SEN48,london-central,,469,ADL Enviro200 MMC
SEN49,london-central,,469,ADL Enviro200 MMC
SEN50,london-central,,469,ADL Enviro200 MMC
SEN51,london-central,,469,ADL Enviro200 MMC
SEN52,london-central,,469,ADL Enviro200 MMC
SEN53,london-central,,469,ADL Enviro200 MMC
SEN54,london-central,,469,ADL Enviro200 MMC
SEN55,london-central,,469,ADL Enviro200 MMC
SEN56,london-central,,469,ADL Enviro200 MMC
SEN57,london-central,,469,ADL Enviro200 MMC
SEO33,london-central,,322,ADL Enviro100EV
SEO34,london-central,,322,ADL Enviro100EV
SEO35,london-central,,322,ADL Enviro100EV
SEO36,london-central,,322,ADL Enviro100EV
SEO37,london-central,,322,ADL Enviro100EV
SEO38,london-central,,322,ADL Enviro100EV
SEO39,london-central,,322,ADL Enviro100EV
SEO40,london-central,,322,ADL Enviro100EV
SEO41,london-central,,322,ADL Enviro100EV
SEO42,london-central,,162,ADL Enviro100EV
SEO43,london-central,,162,ADL Enviro100EV
SEO44,london-central,,322,ADL Enviro100EV
SEO45,london-central,,322,ADL Enviro100EV
SEO46,london-central,,322,ADL Enviro100EV
SEO47,london-central,,322,ADL Enviro100EV
SEE1,london-central,,360,BYD D9UR ADL Enviro200EV
SEE2,london-central,,360,BYD D9UR ADL Enviro200EV
SEE4,london-central,,108,BYD D9UR ADL Enviro200EV
SEE7,london-central,,108,BYD D9UR ADL Enviro200EV
SEE9,london-central,,108,BYD D9UR ADL Enviro200EV
SEE10,london-central,,108,BYD D9UR ADL Enviro200EV
SEE11,london-central,,108,BYD D9UR ADL Enviro200EV
SEE12,london-central,,108,BYD D9UR ADL Enviro200EV
SEE13,london-central,,108,BYD D9UR ADL Enviro200EV
SEE14,london-central,,108,BYD D9UR ADL Enviro200EV
SEE15,london-central,,108,BYD D9UR ADL Enviro200EV
SEE16,london-central,,108,BYD D9UR ADL Enviro200EV
SEE17,london-central,,108,BYD D9UR ADL Enviro200EV
SEE18,london-central,,108,BYD D9UR ADL Enviro200EV
SEE19,london-central,,108,BYD D9UR ADL Enviro200EV
SEE20,london-central,,108,BYD D9UR ADL Enviro200EV
SEE21,london-central,,108,BYD D9UR ADL Enviro200EV
SEE22,london-central,,108,BYD D9UR ADL Enviro200EV
SEE23,london-central,,108,BYD D9UR ADL Enviro200EV
SEE24,london-central,,108,BYD D9UR ADL Enviro200EV
SEE25,london-central,,108,BYD D9UR ADL Enviro200EV
SEE26,london-central,,108,BYD D9UR ADL Enviro200EV
SEE27,london-central,,108,BYD D9UR ADL Enviro200EV
SEE28,london-central,,108,BYD D9UR ADL Enviro200EV
SEE29,london-central,,108,BYD D9UR ADL Enviro200EV
SEE31,london-central,,108,BYD D9UR ADL Enviro200EV
SEE36,london-central,,108,BYD D9UR ADL Enviro200EV
SEE41,london-central,,108,BYD D9UR ADL Enviro200EV
SEE42,london-central,,108,BYD D9UR ADL Enviro200EV
SEE43,london-central,,360,BYD D9UR ADL Enviro200EV
SEE45,london-central,,360,BYD D9UR ADL Enviro200EV
SEE48,london-central,,360,BYD D9UR ADL Enviro200EV
SEE49,london-central,,360,BYD D9UR ADL Enviro200EV
SEE50,london-central,,360,BYD D9UR ADL Enviro200EV
SEE99,london-central,,100,BYD D8UR ADL Enviro200EV
SEE100,london-central,,100,BYD D8UR ADL Enviro200EV
SEE102,london-central,,484,BYD D8UR ADL Enviro200EV
SEE103,london-central,,100,BYD D8UR ADL Enviro200EV
SEE104,london-central,,360,BYD D8UR ADL Enviro200EV
SEE106,london-central,,100,BYD D8UR ADL Enviro200EV
SEE107,london-central,,100,BYD D8UR ADL Enviro200EV
SEE108,london-central,,214,BYD D8UR ADL Enviro200EV
SEE109,london-central,,360,BYD D8UR ADL Enviro200EV
SEE144,london-central,,484,BYD D8UR ADL Enviro200EV
SEE145,london-central,,12,BYD D8UR ADL Enviro200EV
SEE146,london-central,,484,BYD D8UR ADL Enviro200EV
SEE147,london-central,,484,BYD D8UR ADL Enviro200EV
SEE148,london-central,,484,BYD D8UR ADL Enviro200EV
SEE149,london-central,,484,BYD D8UR ADL Enviro200EV
SEE150,london-central,,100,BYD D8UR ADL Enviro200EV
SEE151,london-central,,484,BYD D8UR ADL Enviro200EV
SEE152,london-central,,484,BYD D8UR ADL Enviro200EV
SEE153,london-central,,484,BYD D8UR ADL Enviro200EV
SEE154,london-central,,484,BYD D8UR ADL Enviro200EV
SEE155,london-central,,484,BYD D8UR ADL Enviro200EV
SEE168,london-central,,B13,BYD D8UR ADL Enviro200EV
SEE169,london-central,,B13,BYD D8UR ADL Enviro200EV
SEE170,london-central,,B13,BYD D8UR ADL Enviro200EV
SEE171,london-central,,B13,BYD D8UR ADL Enviro200EV
SEE172,london-central,,B13,BYD D8UR ADL Enviro200EV
SEE260,london-central,,P12,BYD D8UR ADL Enviro200EV
SEE263,london-central,,P12,BYD D8UR ADL Enviro200EV
SEE264,london-central,,100,BYD D8UR ADL Enviro200EV
SEE265,london-central,,100,BYD D8UR ADL Enviro200EV
SEE266,london-central,,100,BYD D8UR ADL Enviro200EV
SEE268,london-central,,P12,BYD D8UR ADL Enviro200EV
SEE269,london-central,,P12,BYD D8UR ADL Enviro200EV
SEE270,london-central,,360,BYD D8UR ADL Enviro200EV
SEE271,london-central,,360,BYD D8UR ADL Enviro200EV
WHV51,london-central,,35,Volvo B5LH Wright Eclipse Gemini 3
WHV52,london-central,,42,Volvo B5LH Wright Eclipse Gemini 3
WHV53,london-central,,176,Volvo B5LH Wright Eclipse Gemini 3
WHV56,london-central,,35,Volvo B5LH Wright Eclipse Gemini 3
WHV111,london-central,,176,Volvo B5LH Wright Eclipse Gemini 3
WHV143,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
WHV144,london-central,,176,Volvo B5LH Wright Eclipse Gemini 3
WHV145,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
WHV146,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
WHV147,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
WHV148,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
WHV149,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
WHV150,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
WHV151,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
WHV152,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
WHV153,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
WHV154,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
WHV155,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
WHV164,london-central,,1,Volvo B5LH Wright Eclipse Gemini 3
SM15HWG,london-central,WS51,352,Wright StreetLite WF
SM15HWH,london-central,WS52,352,Wright StreetLite WF
SM15HWJ,london-central,WS53,352,Wright StreetLite WF
SM15HWK,london-central,WS54,352,Wright StreetLite WF
SM15VKA,london-central,WS56,352,Wright StreetLite WF
SL16YPK,london-central,WS65,286,Wright StreetLite DF
SK66HSE,london-central,WS67,P4,Wright StreetLite DF
SK66HSF,london-central,WS68,P4,Wright StreetLite DF
SK66HSG,london-central,WS69,P4,Wright StreetLite DF
SK66HSJ,london-central,WS70,P4,Wright StreetLite DF
SK66HSL,london-central,WS71,P4,Wright StreetLite DF
SK66HSN,london-central,WS72,P4,Wright StreetLite DF
SK66HSO,london-central,WS73,P4,Wright StreetLite DF
SK66HSU,london-central,WS74,P4,Wright StreetLite DF
SK17HFU,london-central,WS75,P4,Wright StreetLite DF
SK17HFV,london-central,WS76,P4,Wright StreetLite DF
SK17HFW,london-central,WS77,P4,Wright StreetLite DF
SK17HFX,london-central,WS78,P4,Wright StreetLite DF
SK17HKG,london-central,WS87,P4,Wright StreetLite DF
SK17HKH,london-central,WS88,P4,Wright StreetLite DF
SK17HKJ,london-central,WS89,P4,Wright StreetLite DF
SK17HKL,london-central,WS90,P4,Wright StreetLite DF
SK67FKA,london-central,WS91,P4,Wright StreetLite DF
SK67FKB,london-central,WS92,355,Wright StreetLite DF
SK67FKE,london-central,WS93,1,Wright StreetLite DF
SK67FKF,london-central,WS94,355,Wright StreetLite DF
SK67FKG,london-central,WS95,355,Wright StreetLite DF
SK67FKH,london-central,WS96,355,Wright StreetLite DF
SK67FKJ,london-central,WS97,355,Wright StreetLite DF
SK67FKL,london-central,WS98,355,Wright StreetLite DF
SK67FKN,london-central,WS100,355,Wright StreetLite DF
SK67FMA,london-central,WS104,286,Wright StreetLite DF
SK67FMC,london-central,WS105,286,Wright StreetLite DF
SK67FMD,london-central,WS106,286,Wright StreetLite DF
SK67FME,london-central,WS107,286,Wright StreetLite DF
SK67FMF,london-central,WS108,286,Wright StreetLite DF
SK67FMJ,london-central,WS109,286,Wright StreetLite DF
SK67FML,london-central,WS110,286,Wright StreetLite DF
SK67FMM,london-central,WS111,286,Wright StreetLite DF
SK67FMO,london-central,WS112,286,Wright StreetLite DF
SK67FMP,london-central,WS113,286,Wright StreetLite DF
SK67FMU,london-central,WS114,286,Wright StreetLite DF
SK67FMV,london-central,WS115,286,Wright StreetLite DF
SK67FMX,london-central,WS116,286,Wright StreetLite DF
SN18XZV,london-central,WS117,286,Wright StreetLite DF HEV
SK19FBO,london-central,WS118,227,Wright StreetLite DF
SK19FBN,london-central,WS119,227,Wright StreetLite DF
SK19FBL,london-central,WS120,227,Wright StreetLite DF
SK19FBJ,london-central,WS121,227,Wright StreetLite DF
SK19FBG,london-central,WS122,227,Wright StreetLite DF
SK19FBF,london-central,WS123,227,Wright StreetLite DF
SK19FBE,london-central,WS124,227,Wright StreetLite DF
SK19FBD,london-central,WS125,227,Wright StreetLite DF
SK19FBC,london-central,WS126,227,Wright StreetLite DF
SK19FBB,london-central,WS127,227,Wright StreetLite DF
SK19FBA,london-central,WS128,227,Wright StreetLite DF
SK19FAU,london-central,WS129,352,Wright StreetLite DF
SK19FAO,london-central,WS130,227,Wright StreetLite DF
WVL274,london-central,,486,Volvo B9TL Wright Eclipse Gemini 2
WVL413,london-central,,51,Volvo B9TL Wright Eclipse Gemini 2
WVL414,london-central,,291,Volvo B9TL Wright Eclipse Gemini 2
WVL415,london-central,,51,Volvo B9TL Wright Eclipse Gemini 2
WVL416,london-central,,51,Volvo B9TL Wright Eclipse Gemini 2
WVL417,london-central,,291,Volvo B9TL Wright Eclipse Gemini 2
WVL418,london-central,,286,Volvo B9TL Wright Eclipse Gemini 2
WVL419,london-central,,51,Volvo B9TL Wright Eclipse Gemini 2
WVL420,london-central,,625,Volvo B9TL Wright Eclipse Gemini 2
WVL421,london-central,,51,Volvo B9TL Wright Eclipse Gemini 2
WVL423,london-central,,601,Volvo B9TL Wright Eclipse Gemini 2
WVL424,london-central,,291,Volvo B9TL Wright Eclipse Gemini 2
WVL426,london-central,,601,Volvo B9TL Wright Eclipse Gemini 2
WVL427,london-central,,624,Volvo B9TL Wright Eclipse Gemini 2
WVL428,london-central,,601,Volvo B9TL Wright Eclipse Gemini 2
WVL432,london-central,,51,Volvo B9TL Wright Eclipse Gemini 2
WVL433,london-central,,658,Volvo B9TL Wright Eclipse Gemini 2
WVL436,london-central,,51,Volvo B9TL Wright Eclipse Gemini 2
WVL437,london-central,,51,Volvo B9TL Wright Eclipse Gemini 2
WVL438,london-central,,51,Volvo B9TL Wright Eclipse Gemini 2
WVL439,london-central,,625,Volvo B9TL Wright Eclipse Gemini 2
WVL455,london-central,,178,Volvo B9TL Wright Eclipse Gemini 2
WVL456,london-central,,51,Volvo B9TL Wright Eclipse Gemini 2
WVL457,london-central,,486,Volvo B9TL Wright Eclipse Gemini 2
WVL458,london-central,,89,Volvo B9TL Wright Eclipse Gemini 2
WVL459,london-central,,89,Volvo B9TL Wright Eclipse Gemini 2
WVL460,london-central,,486,Volvo B9TL Wright Eclipse Gemini 2
WVL461,london-central,,89,Volvo B9TL Wright Eclipse Gemini 2
WVL462,london-central,,486,Volvo B9TL Wright Eclipse Gemini 2
WVL463,london-central,,89,Volvo B9TL Wright Eclipse Gemini 2
WVL464,london-central,,89,Volvo B9TL Wright Eclipse Gemini 2
WVL465,london-central,,486,Volvo B9TL Wright Eclipse Gemini 2
WVL466,london-central,,89,Volvo B9TL Wright Eclipse Gemini 2
WVL467,london-central,,486,Volvo B9TL Wright Eclipse Gemini 2
WVL481,london-central,,,Volvo B9TL Wright Eclipse Gemini 2
WVN2,london-central,,601,Volvo B9TL Wright Eclipse Gemini 2
WVN27,london-central,,,Volvo B9TL Wright Eclipse Gemini 2
WVN29,london-central,,,Volvo B9TL Wright Eclipse Gemini 2
WVN37,london-central,,,Volvo B9TL Wright Eclipse Gemini 2
WVN38,london-central,,,Volvo B9TL Wright Eclipse Gemini 2
WVN46,london-central,,486,Volvo B9TL Wright Eclipse Gemini 2
WVN47,london-central,,486,Volvo B9TL Wright Eclipse Gemini 2
WVN48,london-central,,89,Volvo B9TL Wright Eclipse Gemini 2
WVN49,london-central,,486,Volvo B9TL Wright Eclipse Gemini 2
LX75ZGG,london-central,,172,
YX13AJU,london-general,186,424,ADL Enviro200
YX13AJV,london-general,187,424,ADL Enviro200
